add_heads	bidirectional	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall@1	dev_best_recall@2	dev_best_recall@3	dev_best_recall@5	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	f1_macro	f1_wo_norelation_micro	fc_sizes	keep_prob	leaf_fc_size	nbr_trees	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall@1	test_recall@2	test_recall@3	test_recall@5	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
EDG,ARGS		0.970296	0.97151315	0.9724671	0.7262806901275737	0.723675847635135	0.7203474631073818	0.7051207	0.7392438	0.77386934					0.74875	0.70875	0.67375	2,3	RECNN_FULLTREE	0.7752	0.7847		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1984	0.9708442	0.9725308	0.97282153	0.7317159868344428	0.7345944977365074	0.7245579615855516	0.7094431	0.74733233	0.77642107					0.7554328	0.7222836	0.6791897	607.560643	HTU_reduceSUM_mapGRU_pl
EDG,ARGS		0.9696711	0.9713158	0.97253287	0.7202669946623067	0.7210493165695736	0.720642379927768	0.6998821	0.7385321	0.775378					0.741875	0.704375	0.673125	2,3	RECNN_FULLTREE	0.7670999999999999	0.777		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	1920	0.9706504	0.9721624	0.97307354	0.7302209441229268	0.7300751910579829	0.7273797778356001	0.7072834	0.7454894	0.7785714					0.75469613	0.7152855	0.6825046	584.819742	HTU_reduceSUM_mapGRU_pl
EDG,ARGS		0.9696711	0.97213817	0.9724671	0.7222891428384436	0.7293064491050918	0.7177065947967667	0.697093	0.74623936	0.7794872					0.749375	0.713125	0.665	2,3	RECNN_FULLTREE	0.7719	0.7839		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	1984	0.9707279	0.9723175	0.9726665	0.7296813606176957	0.73208255126375	0.7240704822596264	0.70985717	0.7460803	0.7724426					0.75064456	0.7186004	0.68139964	605.917141	HTU_reduceSUM_mapGRU_pl
EDG,ARGS		0.97296053	0.9752632	0.97509867	0.7516616077399855	0.756002606189166	0.7415500134058272	0.72748536	0.78609985	0.8171558					0.7775	0.728125	0.67875	2,3	RECNN_FULLTREE	0.8009000000000001	0.8073		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1216	0.9732868	0.9747213	0.97495395	0.7538406826101307	0.7534038868600356	0.7435490438014434	0.7318765	0.7741935	0.80628496					0.7771639	0.73370165	0.6898711	443.729099	HTU_reduceMAX_mapGRU_pl
EDG,ARGS		0.973125	0.975	0.974375	0.7529483135718087	0.7493403318911088	0.7256076158671351	0.72934973	0.7932961	0.8313156					0.778125	0.71	0.64375	2,3	RECNN_FULLTREE	0.7927	0.7985		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	896	0.9726083	0.97444993	0.97439176	0.7471819697942	0.746830528019671	0.72924780860979	0.72651356	0.78040946	0.8220887					0.7690608	0.7160221	0.65524864	379.516773	HTU_reduceMAX_mapGRU_pl
EDG,ARGS		0.9737171	0.9753947	0.97503287	0.7575113659363373	0.7608695655495649	0.7472527978638227	0.7362832	0.77879584	0.7997149					0.78	0.74375	0.70125	2,3	RECNN_FULLTREE	0.8024	0.8094		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1472	0.9734225	0.9751284	0.97547734	0.7550473425892938	0.7586077366711609	0.7515222704168985	0.7331714	0.7753846	0.80513465					0.7782689	0.74254143	0.704604	503.603373	HTU_reduceMAX_mapGRU_pl
EDG,ARGS		0.97401315	0.97506577	0.9757237	0.7592930770394748	0.75967021974908	0.7573964871193973	0.74078476	0.7709138	0.7988904					0.77875	0.74875	0.72	2,3	RECNN_FULLTREE	0.8031999999999999	0.8109999999999999		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	1984	0.97386837	0.97508967	0.97561306	0.7575539963573551	0.7608412662335886	0.7579838400948172	0.74024606	0.7689992	0.7933951					0.7756906	0.7528545	0.7255985	606.133348	HTU_reduceMAX_mapGRU_pl
EDG,ARGS		0.9727303	0.9743421	0.9748026	0.749015997369363	0.7474093435978707	0.7358621092386971	0.7263652	0.7755376	0.82076925					0.773125	0.72125	0.666875	2,3	RECNN_FULLTREE	0.7985	0.8062999999999999		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	1088	0.9727828	0.9750703	0.9753029	0.7501779334791535	0.754673752612154	0.7422096817583311	0.7256454	0.7827463	0.8235294					0.77642727	0.7285451	0.6755065	416.273307	HTU_reduceMAX_mapGRU_pl
EDG,ARGS		0.97253287	0.9742763	0.975	0.7451937502776708	0.751588310851878	0.7514715751725305	0.7280859	0.7642119	0.78806585					0.763125	0.739375	0.718125	4,5	RECNN_FULLTREE	0.7936	0.8016		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/0	2688	0.972744	0.9741592	0.97464377	0.7477574693747262	0.7519076544647065	0.7482679201352577	0.7289262	0.7599699	0.78355503					0.7675875	0.74401474	0.7160221	643.009549	HTU_reduceMAX_mapGRU
EDG,ARGS		0.9737829	0.97473687	0.9753289	0.7573820237987202	0.7574226437763345	0.7555410733954911	0.7382789	0.76564497	0.78950953					0.7775	0.749375	0.724375	4,5	RECNN_FULLTREE	0.7865000000000001	0.7942		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/1	3136	0.97258896	0.973597	0.97439176	0.7462311771315411	0.7467459807691361	0.7464978324827034	0.7276864	0.7540368	0.7792468					0.7657459	0.7395948	0.71639043	722.291304	HTU_reduceMAX_mapGRU
EDG,ARGS		0.97161186	0.97345394	0.9737829	0.7402949337680079	0.7400966121748435	0.7304700674343978	0.7138712	0.76345515	0.7958732					0.76875	0.718125	0.675	4,5	RECNN_FULLTREE	0.785	0.792		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1472	0.97241443	0.9738296	0.9741979	0.7463909906105494	0.7458584380513302	0.7362789687067534	0.7230663	0.76280326	0.796741					0.7712707	0.7296501	0.6843462	427.271406	HTU_reduceMAX_mapGRU
EDG,ARGS		0.97305924	0.97391444	0.97450656	0.7503809576939113	0.7488121921044938	0.7468147867647541	0.7323022	0.75915223	0.7823409					0.769375	0.73875	0.714375	4,5	RECNN_FULLTREE	0.789	0.7968999999999999		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/3	2752	0.9731511	0.974353	0.9748764	0.7513018585033043	0.7536771902947055	0.7511520731723706	0.7330063	0.7620482	0.78459686					0.7705341	0.74548805	0.720442	649.019994	HTU_reduceMAX_mapGRU
EDG,ARGS		0.97417766	0.9751316	0.97555923	0.7592762756719412	0.7616645821102915	0.7594690866687859	0.74533415	0.7684478	0.787777					0.77375	0.755	0.733125	4,5	RECNN_FULLTREE	0.7994	0.8062		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCEMAXMAPGRU_ccF_tfidfF_vvrF_vvzF/4	3008	0.97386837	0.97485703	0.9753417	0.7572920766661171	0.7591457689114873	0.756694729164543	0.74075377	0.76554304	0.78710705					0.77458566	0.7528545	0.7285451	698.47354	HTU_reduceMAX_mapGRU
EDG,ARGS		0.9676316	0.969704	0.97042763	0.7039711545306866	0.7054684801582253	0.6974082874798498	0.6786543	0.72233135	0.7556528					0.73125	0.689375	0.6475	4,5	RECNN_FULLTREE	0.7418	0.7536		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	2304	0.96801394	0.9698168	0.9708442	0.7060919345238557	0.7071657067161796	0.7041699517125092	0.68368405	0.7225211	0.75559306					0.73001844	0.69244933	0.6593002	572.072923	HTU_reduceSUM_mapGRU
EDG,ARGS		0.9677303	0.9688816	0.96960527	0.702095356206355	0.6975703257032126	0.6926147627553111	0.68281156	0.71400523	0.7403983					0.7225	0.681875	0.650625	4,5	RECNN_FULLTREE	0.7379000000000001	0.7522		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	2304	0.9676263	0.96960354	0.97092175	0.7030582964140768	0.7047080860493637	0.7048406000700858	0.67961496	0.7210019	0.75665396					0.7281768	0.6891344	0.6596685	570.276667	HTU_reduceSUM_mapGRU
EDG,ARGS		0.96845394	0.9696711	0.97092104	0.7108833619129497	0.7071155957213834	0.7068965690701229	0.6866628	0.71899223	0.75282484					0.736875	0.695625	0.66625	4,5	RECNN_FULLTREE	0.7402	0.7515000000000001		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2944	0.9678395	0.9694291	0.97066975	0.7026348506432724	0.7056188146092552	0.7062706244859812	0.6843575	0.71536714	0.7467159					0.7219153	0.6961326	0.6699816	682.743635	HTU_reduceSUM_mapGRU
EDG,ARGS		0.96664476	0.9688487	0.9697697	0.6929133850859661	0.6944175356081295	0.6866689597211731	0.67215043	0.7178119	0.75543886					0.715	0.6725	0.629375	4,5	RECNN_FULLTREE	0.742	0.7511		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	1856	0.9675487	0.9702239	0.97070855	0.7021352373251992	0.7089806603467188	0.699063963287993	0.6791738	0.7300039	0.7610581					0.7267035	0.6891344	0.64640886	493.730561	HTU_reduceSUM_mapGRU
EDG,ARGS		0.96901315	0.97042763	0.97125	0.7129798712045394	0.7154162420389386	0.7140052550547668	0.69560045	0.7248236	0.7493132					0.73125	0.70625	0.681875	4,5	RECNN_FULLTREE	0.7519	0.7613		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	3584	0.9691383	0.9705728	0.9711932	0.7143882801895449	0.7177389335318708	0.7139006565195835	0.69639736	0.7247465	0.7478822					0.73333335	0.71086556	0.68287295	789.608273	HTU_reduceSUM_mapGRU
EDG,ARGS		0.97164476	0.9728947	0.9736842	0.7376749580880548	0.736572871784834	0.7304582042039549	0.7188612	0.7539267	0.7923977					0.7575	0.72	0.6775	4,5	RECNN_FULLTREE	0.7872	0.7938		0.5			RE/SEMEVAL2010T8/DIRECT/RECNN_FULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spFULLTREE	aEDG-ARGS_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc750_kp0.5_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMCLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st250_tkRELS_dataCORENLPRECEMBMC2FT_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1664	0.9721237	0.9736939	0.97392654	0.74284694317524	0.7435267395859616	0.7333993996050675	0.7219326	0.76358694	0.7939914					0.7650092	0.72449356	0.68139964	536.969349	HTU_reduceSUM_mapGRU_pl
