dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
0.906	0.9024	0.8856	0.9065606852811074	0.899131858723131	0.8773058707913329	0.9087286	0.93871385	0.95516115	0.90440303	0.86275285	0.811186	8,9	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	1800	0.90415615	0.89599586	0.8766351	0.9035659804337174	0.8911223032686839	0.8653157351557481	0.9091277	0.93489146	0.95268774	0.8980718	0.8512681	0.7926234	1708.986179	
0.8958	0.9036	0.9006	0.9002871011074094	0.9054159599635031	0.8996973161036306	0.8698225	0.8959223	0.9157765	0.93296313	0.91511303	0.884173	8,9	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2000	0.89883596	0.9021561	0.900116	0.9027270596777175	0.9031823884425637	0.8982602184894312	0.86925924	0.893772	0.9152275	0.93887514	0.91279304	0.88191056	1775.803478	
0.8984	0.9028	0.8948	0.901626666454842	0.9030327304557225	0.8915016534289206	0.88081723	0.9084705	0.9286635	0.9234431	0.89765966	0.85719955	8,9	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	2400	0.9015561	0.9022761	0.8945558	0.9037431148384937	0.9011050899369035	0.8897901509043739	0.88406795	0.91199607	0.93186796	0.92431396	0.8904712	0.8513481	1900.120496	
0.9034	0.906	0.8904	0.9052755140291937	0.9050888773928772	0.8848255190573416	0.89526767	0.9218429	0.9409924	0.9155097	0.88893294	0.8349861	8,9	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl50_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	2000	0.9034761	0.9035161	0.89091563	0.904613164401856	0.9012931858943044	0.8839820968492741	0.89404595	0.92250985	0.9439397	0.9154332	0.8810305	0.8311865	1813.795576	
0.8998	0.9044	0.9038	0.9024722409111242	0.9056082233280103	0.9041641744764674	0.87537766	0.89048547	0.89683795	0.9312977	0.9212535	0.9116111	0,1	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	4400	0.90115607	0.90371615	0.90599626	0.9042656598671573	0.905626339546537	0.9067977922249033	0.87665266	0.8879748	0.89909554	0.9336747	0.92399395	0.91463315	4103.3248	
0.9036	0.9086	0.9094	0.9068778739321344	0.9100924598573127	0.9093092853618217	0.8734648	0.8916731	0.9062251	0.942949	0.92928886	0.9124146	0,1	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	2600	0.89891595	0.9059562	0.9095564	0.903464875171645	0.9079879521995171	0.9098305142312305	0.864527	0.8887527	0.9070452	0.9460757	0.92807424	0.912633	3164.604443	
0.9062	0.9044	0.9034	0.9060684922176206	0.902924471507575	0.9008417472067249	0.90335464	0.91293633	0.92107475	0.9087987	0.89312977	0.8814785	0,1	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	3800	0.900116	0.899556	0.89935595	0.9001719098363483	0.8983853812283457	0.8969106196978629	0.8996324	0.90894204	0.9192072	0.9007121	0.88807106	0.8756701	3832.538692	
0.9078	0.9104	0.9102	0.9101189394237122	0.9118804058916319	0.9108596463889215	0.8840909	0.89325625	0.900314	0.937726	0.9312977	0.9216553	0,1	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	4600	0.90331614	0.9044362	0.90619624	0.906321416254783	0.9063981814377654	0.907242621331856	0.87896556	0.8881296	0.8971992	0.9354348	0.92543405	0.91751343	4284.746098	
0.9086	0.9082	0.9082	0.9102337208718033	0.90934227569134	0.9086203227010815	0.8904689	0.8943279	0.9005525	0.9308959	0.9248694	0.91683406	0,1	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	6000	0.9034361	0.90415615	0.90363616	0.9059455550700574	0.9058694164403777	0.9045146515005467	0.88296497	0.8899267	0.89630795	0.9301544	0.9223938	0.912873	5023.445739	
0.8898	0.9052	0.9018	0.8971439211135743	0.9076023434166591	0.9007479387538243	0.8425666	0.88685715	0.9123669	0.95928144	0.9293413	0.88942116	2,3	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	1800	0.8857154	0.9024761	0.90455616	0.893471048903846	0.9051435693885801	0.9033147299309114	0.836662	0.8810119	0.9151819	0.9585567	0.93063444	0.89175135	2767.684488	
0.9008	0.9048	0.904	0.9042101487140596	0.9057798759356853	0.9032258359714381	0.875795	0.89831173	0.9124236	0.9345309	0.91337323	0.8942116	2,3	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	2800	0.90131605	0.90571624	0.90383613	0.9047527166718661	0.9067384374913482	0.9027114735276366	0.8742725	0.89697826	0.9133568	0.937435	0.91671336	0.8923114	3316.833015	
0.909	0.9064	0.8996	0.9097759355946669	0.9050709911665322	0.8954166575148701	0.9038613	0.92	0.9363834	0.91576844	0.89061874	0.8578842	2,3	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	2000	0.90531623	0.90451616	0.8974359	0.9060378483482315	0.9025674049935841	0.8922779862863444	0.89914906	0.9213333	0.9394851	0.91303307	0.88455075	0.849588	2872.451739	
0.9066	0.9066	0.8986	0.9091262806236885	0.9060929083534437	0.8948351180807578	0.88686407	0.91288495	0.93134713	0.93253493	0.8994012	0.86107785	2,3	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	2000	0.900396	0.9058362	0.900596	0.9032333432225734	0.9053706911237057	0.8967894566098285	0.8781833	0.9098328	0.9324581	0.9297544	0.9009521	0.8637491	2891.369137	
0.9038	0.9048	0.8982	0.9058892493780644	0.9047237520834652	0.8958461316420863	0.88833463	0.90726614	0.91897565	0.9241517	0.90219563	0.8738523	2,3	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx2-3_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	3000	0.90331614	0.9044362	0.90411615	0.9054640611128014	0.9044285402129929	0.9019190166363343	0.8857514	0.9044647	0.9230318	0.9260741	0.90439236	0.8817505	3455.985815	
0.8928	0.9042	0.9036	0.8954758512613402	0.9035246890364685	0.9000414441242033	0.8667422	0.9022526	0.926163	0.9261799	0.9048003	0.875353	4,5	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	2200	0.9018361	0.9059162	0.901076	0.9050162536189301	0.9061377547178829	0.8978985179974496	0.87658393	0.9039732	0.9276574	0.9353548	0.9083127	0.8699896	3075.067001	
0.9024	0.904	0.9002	0.9010944543207198	0.9017198808675955	0.8964944576797055	0.905499	0.9155925	0.9227156	0.89673257	0.8882614	0.87172246	4,5	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	4800	0.90687627	0.9051962	0.9030761	0.9067830413681472	0.9037680567486674	0.9003577635501993	0.9076553	0.91755295	0.92629886	0.90591246	0.89039123	0.87583005	4478.96567	
0.8914	0.8988	0.8874	0.8936753573441193	0.8960985845627978	0.8793657630972664	0.86834097	0.9125889	0.9378428	0.92053246	0.88019365	0.8277531	4,5	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/2	1400	0.8972359	0.90123606	0.88835555	0.9002988112247142	0.8994010167227431	0.8809756950860927	0.8742086	0.9163899	0.9432877	0.92799425	0.88303065	0.8263861	2660.722608	
0.9028	0.9044	0.9046	0.90421760314148	0.9047049474442469	0.9041206170648141	0.8840077	0.8943634	0.9010417	0.92537314	0.91528845	0.90722066	4,5	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/3	5200	0.90419614	0.9055962	0.90563625	0.906434334232405	0.9067267584364719	0.9058245422499013	0.88570774	0.8959619	0.90398407	0.92815423	0.9177534	0.9076726	4743.992064	
0.9028	0.9052	0.9046	0.9031100808905923	0.9047810417707989	0.9033042641329593	0.89278674	0.9011605	0.90790546	0.9136749	0.9084308	0.8987495	4,5	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/4	4400	0.90211606	0.9024361	0.9019161	0.9030161442850962	0.9024829214434354	0.9010652198346071	0.8947534	0.9020141	0.9089133	0.9114329	0.90295225	0.8933515	4269.666173	
0.9006	0.9058	0.9052	0.9056030742045723	0.9080257461552441	0.9051999761644755	0.8640812	0.8891013	0.9073777	0.95131683	0.92777336	0.9030327	6,7	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/0	2400	0.899836	0.90659624	0.9071963	0.9043836638675894	0.908427785575864	0.9066698844056029	0.86507416	0.8909231	0.91180515	0.9474358	0.92663413	0.90159214	3223.946846	
0.904	0.9078	0.9	0.9079754392733992	0.9083680890186114	0.8963945169719943	0.87380075	0.9049505	0.93232757	0.94493216	0.91181165	0.8631285	6,7	RECNN	SENTIMENT/IMDB/EDGES/RECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF_spRECNN	a_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc400_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth50_mtMULTICLASS_n10000_ns20_nfvF_rootfc_sm_sl500_st350_tkSTM_dataCORENLPNONERRECEMBEDGESMC20_teHTUREDUCESUMMAPGRU_ccF_tfidfF_vvrF_vvzF/1	2000	0.900676	0.90603626	0.90079606	0.9047527689171739	0.9059158306279469	0.8968471481531187	0.8690494	0.907042	0.93398595	0.9435155	0.90479237	0.862549	3014.772121	
