add_heads	dev_best_accuracy_t33	dev_best_accuracy_t50	dev_best_accuracy_t66	dev_best_f1_t33	dev_best_f1_t50	dev_best_f1_t66	dev_best_precision_t33	dev_best_precision_t50	dev_best_precision_t66	dev_best_recall_t33	dev_best_recall_t50	dev_best_recall_t66	dev_file_indices	dir	path	run_desc	run_description	steps_train	test_accuracy_t33	test_accuracy_t50	test_accuracy_t66	test_f1_t33	test_f1_t50	test_f1_t66	test_precision_t33	test_precision_t50	test_precision_t66	test_recall_t33	test_recall_t50	test_recall_t66	time_s	tree_embedder
	0.8088889	0.8103704	0.8103704	0.7284210378773651	0.7146041926875654	0.6981131700953378	0.692	0.7170022	0.74371856	0.7688889	0.7122222	0.6577778	6,7	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx6-7_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	576	0.79257154	0.79852515	0.79493946	0.7028493896199147	0.6972962056047768	0.6773129192204969	0.6726025	0.6984321	0.7122705	0.7359448	0.696164	0.6456261	154.702435	HTU_reduceMAX_mapGRU_pl
	0.8140741	0.82	0.8185185	0.7286486508116568	0.7296996624328705	0.720000030751132	0.70947367	0.73051226	0.7411765	0.7488889	0.72888887	0.7	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	828	0.79311275	0.79669845	0.7956836	0.701308863516714	0.6944585750353875	0.6810308403945537	0.6759556	0.69580275	0.7099758	0.7286381	0.6931195	0.65435356	192.603773	HTU_reduceMAX_mapGRU_pl
	0.8362963	0.84444445	0.8385185	0.7605633590030175	0.7666666507720947	0.7519909065020162	0.74207187	0.76666665	0.7703963	0.78	0.76666665	0.73444444	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1260	0.81780666	0.8196333	0.8192274	0.7339196053558106	0.7291751131693657	0.7211438414954428	0.7150558	0.72991663	0.74221265	0.7538056	0.72843516	0.7012381	242.015907	HTU_reduceMAX_mapGRU_pl
	0.82703704	0.8285185	0.8277778	0.7463335170542313	0.7426348418281516	0.7350426826878346	0.7300744	0.74304783	0.75438595	0.7633333	0.74222225	0.71666664	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1512	0.8121913	0.81225896	0.8134091	0.7248215985880647	0.718245499988331	0.713484267356042	0.7083898	0.71861035	0.7307938	0.7420337	0.7178811	0.6969758	302.714549	HTU_reduceMAX_mapGRU_pl
	0.8337037	0.83666664	0.83666664	0.7579515135874332	0.7545909712606121	0.7472779647647138	0.73612565	0.7558528	0.7715976	0.7811111	0.75333333	0.72444445	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	1224	0.8128679	0.81225896	0.8135444	0.7271650835274991	0.7180737229474502	0.7120166757415566	0.70734984	0.71887714	0.7337928	0.7481226	0.71727216	0.69149584	246.082883	HTU_reduceMAX_mapGRU_pl
	0.8225926	0.83111113	0.8244445	0.740941089065988	0.7463848892598048	0.7288329798314737	0.7218124	0.74721605	0.7511792	0.76111114	0.7455556	0.7077778	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCEMAXMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	972	0.7984575	0.80190784	0.800893	0.707855261973297	0.7023785014419492	0.6902431354613506	0.68481976	0.7035227	0.716878	0.7324944	0.7012381	0.66551656	215.529953	HTU_reduceMAX_mapGRU_pl
	0.81	0.81777775	0.8111111	0.7231516505201336	0.7266666889190674	0.7082379671260232	0.70304304	0.7266667	0.7299528	0.74444443	0.7266667	0.68777776	4,5	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1080	0.8226101	0.82538396	0.8254516	0.7415730613472044	0.7377831662917926	0.7303511524979664	0.72082776	0.7386086	0.752855	0.7635478	0.73695964	0.70915365	188.092876	HTU_reduceSUM_mapGRU_pl
	0.8096296	0.81185186	0.81259257	0.7212581333156514	0.7174638572993763	0.7115165592985933	0.7044492	0.7182628	0.73067915	0.73888886	0.71666664	0.6933333	4,5	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1512	0.82355726	0.82328665	0.8247074	0.7417310529167979	0.7347145594484429	0.7302446263109617	0.7242313	0.73531204	0.7496793	0.76009744	0.7341181	0.7117922	234.709679	HTU_reduceSUM_mapGRU_pl
	0.81777775	0.8240741	0.82	0.7340540008182691	0.7359643688693873	0.7216494645052729	0.7147368	0.7363737	0.7446808	0.7544444	0.7355555	0.7	4,5	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1440	0.83208174	0.8321494	0.83411133	0.7545490726622283	0.7480451260790837	0.7446365504767276	0.7357763	0.74857724	0.7647059	0.77430487	0.7475137	0.7255937	227.029617	HTU_reduceSUM_mapGRU_pl
	0.8074074	0.8111111	0.80925924	0.7231096690469786	0.7163515168269037	0.70110275691565	0.694274	0.7171492	0.73390037	0.7544444	0.71555555	0.6711111	4,5	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	900	0.81543875	0.8187538	0.81767136	0.7320761812573231	0.7277716215142679	0.7169415408269179	0.7092293	0.72873425	0.7429256	0.7564441	0.72681147	0.6927136	167.273559	HTU_reduceSUM_mapGRU_pl
	0.8059259	0.81074077	0.8085185	0.7167567410026713	0.7159533076540747	0.7050770270744875	0.69789475	0.7163515	0.7245017	0.7366667	0.71555555	0.68666667	4,5	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx4-5_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/4	1296	0.8123266	0.81570935	0.8142886	0.7264299860430108	0.7231707239412206	0.713136214344014	0.706503	0.7242011	0.735028	0.7475137	0.7221433	0.69251066	208.066492	HTU_reduceSUM_mapGRU_pl
	0.8514815	0.85407406	0.85407406	0.7831260161629149	0.7808676236488242	0.7745995639194739	0.76290834	0.7817372	0.7983491	0.80444443	0.78	0.75222224	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF/0	900	0.8458156	0.84750694	0.8484541	0.7762834669806331	0.770795197050814	0.7646069932228318	0.751711	0.772366	0.7927653	0.80251676	0.7692308	0.7383804	160.970566	HTU_reduceSUM_mapGRU_is
	0.8466667	0.84962964	0.8488889	0.775244322103559	0.7741935806150129	0.7681818338465111	0.7579618	0.7750557	0.7860465	0.79333335	0.7733333	0.7511111	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF/1	1260	0.8504837	0.8503484	0.8508897	0.7813612864448726	0.7752489843478366	0.7706078347575869	0.76220804	0.77619535	0.79085666	0.8015019	0.77430487	0.75137	201.066973	HTU_reduceSUM_mapGRU_is
	0.84481484	0.84518516	0.84518516	0.7721587476165946	0.7675194184382866	0.7627695886982931	0.75612354	0.76837415	0.7795824	0.7888889	0.76666665	0.74666667	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF/2	1188	0.8459509	0.846898	0.84683037	0.775199908405678	0.7701370836815619	0.7637729627918235	0.7547097	0.7708418	0.7859137	0.79683375	0.76943374	0.74284554	195.159713	HTU_reduceSUM_mapGRU_is
	0.85333335	0.85962963	0.8551852	0.7875536774060261	0.7890929044920837	0.7733333288834541	0.7614108	0.7904125	0.80848485	0.8155556	0.7877778	0.7411111	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF/3	576	0.841621	0.84568024	0.84338003	0.7725196944140958	0.7677426081870723	0.7536971772303324	0.74105144	0.770331	0.79203933	0.80677897	0.7651715	0.71889585	130.77609	HTU_reduceSUM_mapGRU_is
	0.842963	0.84814817	0.84518516	0.7713053172422822	0.7717149124697272	0.760321090753388	0.7494759	0.7734375	0.78554505	0.79444444	0.77	0.7366667	0,1	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx0-1_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUIS_ccF_tfidfF_vvrF_vvzF/4	828	0.8419593	0.8448008	0.8448008	0.7704401956147603	0.7667751263292082	0.7592865132550675	0.7468089	0.7681809	0.78600913	0.795616	0.7653745	0.7343211	155.442491	HTU_reduceSUM_mapGRU_is
	0.83037037	0.83	0.83074075	0.7513571920406951	0.7448582135830413	0.7401932770586408	0.7346072	0.7452725	0.757858	0.7688889	0.74444443	0.72333336	8,9	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/0	1440	0.8251133	0.82694	0.8273459	0.7450439162846874	0.7401462903907335	0.7333333671384337	0.7246738	0.7408989	0.7557614	0.76659226	0.73939514	0.7121981	230.984694	HTU_reduceSUM_mapGRU_pl
	0.8159259	0.8188889	0.81814814	0.7297444502120716	0.7281823292424663	0.7211811378682065	0.71459	0.7285873	0.7375145	0.7455556	0.7277778	0.70555556	8,9	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/1	1188	0.82355726	0.82578987	0.8248427	0.7423434201892025	0.7383928017611253	0.7298340774377731	0.7231954	0.7392189	0.7510739	0.762533	0.7375685	0.7097625	196.479121	HTU_reduceSUM_mapGRU_pl
	0.81296295	0.8192593	0.81666666	0.7256925963894605	0.7288888692855835	0.7182697624855808	0.7098831	0.72888887	0.7362894	0.74222225	0.72888887	0.70111114	8,9	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/2	1296	0.8222042	0.8248427	0.82660174	0.7403162142629782	0.7370238701189818	0.7324913906310021	0.7213557	0.73769826	0.7539751	0.7603004	0.7363507	0.7121981	210.158533	HTU_reduceSUM_mapGRU_pl
	0.80333334	0.81	0.8085185	0.719196171868987	0.7135678340213433	0.6964180445158195	0.6861756	0.7171717	0.7384807	0.75555557	0.71	0.6588889	8,9	RECNN_WRONGAH	ENTAILMENT/SICK/DIRECT/RECNN_WRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF_spWRONGAH	aEDG_avfF_bs100_dF_bPOS-NIFW-PAR_clp5.0_cmTREE_cntxt0_dfidx8-9_dtF_ec_fc1000_kp0.9_kpb1.0_kpn1.0_leaffc0_lr0.001_lc-1_dpth20_mtMULTICLASS_n10000_ns20_nfvF_rootfc0_sm_sl50_st150_tkENTJ_dataCORENLPNONERRECEMBMC2_teHTUREDUCESUMMAPGRUPL_ccF_tfidfF_vvrF_vvzF/3	540	0.81665653	0.8208511	0.8201746	0.7384674278226638	0.7301813656952588	0.714009047956731	0.7039558	0.7331696	0.75978935	0.7765374	0.7272174	0.6734321	122.533972	HTU_reduceSUM_mapGRU_pl
